<html><body><pre>
Object   H     G    Epoch    M         Peri.      Node       Incl.        e           n         a                     NObs NOpp   Arc    r.m.s.       Orbit ID
A10a1Gd 15.1  0.15  K18BI 155.33244  173.57357   65.57002   36.63034  0.5769843  0.48966779   1.5941714                  4   1    0 days 0.23         NEOCPV0168
A10a1Gd 15.1  0.15  K18BI 145.79928  176.48465   65.68824   36.34838  0.5875286  0.48580084   1.6026199                  4   1    0 days 0.23         NEOCPV0169
A10a1Gd 15.1  0.15  K18BI 136.45062  179.24014   65.80890   36.06469  0.5994799  0.47959800   1.6164086                  4   1    0 days 0.23         NEOCPV0170
A10a1Gd 15.1  0.15  K18BI 127.29883  181.83835   65.93166   35.78022  0.6126869  0.47108517   1.6358234                  4   1    0 days 0.23         NEOCPV0171
A10a1Gd 15.1  0.15  K18BI 118.36090  184.27685   66.05788   35.49189  0.6270039  0.46032838   1.6612088                  4   1    0 days 0.23         NEOCPV0172
A10a1Gd 15.1  0.15  K18BI 109.64128  186.56078   66.18687   35.20161  0.6422932  0.44736830   1.6931389                  4   1    0 days 0.23         NEOCPV0173
A10a1Gd 15.1  0.15  K18BI 101.14893  188.69417   66.31906   34.90858  0.6584266  0.43228099   1.7323087                  4   1    0 days 0.23         NEOCPV0174
A10a1Gd 15.1  0.15  K18BI  92.88876  190.68378   66.45449   34.61296  0.6752856  0.41514317   1.7796617                  4   1    0 days 0.23         NEOCPV0175
A10a1Gd 15.1  0.15  K18BI  84.86918  192.53542   66.59370   34.31378  0.6927621  0.39606248   1.8363702                  4   1    0 days 0.23         NEOCPV0176
A10a1Gd 14.9  0.15  K18BI 301.53897  125.40871   62.87092   44.48387  0.6827184  0.26786204   2.3833909                  4   1    0 days 0.23         NEOCPV0177
A10a1Gd 14.9  0.15  K18BI 293.46949  128.19055   62.89218   44.42227  0.6634157  0.29352370   2.2423699                  4   1    0 days 0.23         NEOCPV0178
A10a1Gd 14.9  0.15  K18BI 285.09203  131.09811   62.91105   44.36904  0.6460627  0.31797826   2.1258752                  4   1    0 days 0.23         NEOCPV0179
A10a1Gd 14.9  0.15  K18BI 276.43181  134.12309   62.92761   44.32398  0.6307337  0.34106340   2.0288314                  4   1    0 days 0.23         NEOCPV0180
A10a1Gd 14.9  0.15  K18BI 267.51519  137.25378   62.94185   44.28693  0.6174922  0.36263887   1.9475404                  4   1    0 days 0.23         NEOCPV0181
A10a1Gd 14.9  0.15  K18BI 258.36918  140.47518   62.95405   44.25694  0.6063872  0.38258645   1.8792432                  4   1    0 days 0.23         NEOCPV0182
A10a1Gd 14.9  0.15  K18BI 249.02899  143.76663   62.96413   44.23427  0.5974505  0.40077976   1.8219321                  4   1    0 days 0.23         NEOCPV0183
A10a1Gd 14.9  0.15  K18BI 239.52990  147.10578   62.97190   44.21943  0.5906932  0.41711430   1.7740506                  4   1    0 days 0.23         NEOCPV0184
A10a1Gd 14.9  0.15  K18BI 229.90401  150.46963   62.97792   44.21053  0.5861043  0.43151388   1.7343611                  4   1    0 days 0.23         NEOCPV0185
A10a1Gd 14.9  0.15  K18BI 220.19166  153.83199   62.98174   44.20905  0.5836493  0.44388776   1.7019780                  4   1    0 days 0.23         NEOCPV0186
A10a1Gd 14.9  0.15  K18BI 210.40984  157.17254   62.98644   44.20460  0.5832709  0.45422847   1.6760481                  4   1    0 days 0.23         NEOCPV0187
A10a1Gd 14.9  0.15  K18BI 200.61113  160.46270   62.98974   44.20483  0.5848906  0.46242214   1.6561906                  4   1    0 days 0.23         NEOCPV0188
A10a1Gd 14.9  0.15  K18BI 190.81478  163.68367   62.99428   44.20090  0.5884110  0.46846175   1.6419249                  4   1    0 days 0.23         NEOCPV0189
A10a1Gd 14.9  0.15  K18BI 174.99899  168.54730   63.29333   43.22975  0.5937197  0.47591267   1.6247425                  4   1    0 days 0.23         NEOCPV0190
A10a1Gd 14.9  0.15  K18BI 165.30821  171.50264   63.38056   42.95935  0.6006927  0.47674551   1.6228497                  4   1    0 days 0.23         NEOCPV0191
A10a1Gd 14.9  0.15  K18BI 155.73840  174.34042   63.46736   42.69332  0.6091989  0.47526359   1.6262215                  4   1    0 days 0.23         NEOCPV0192
A10a1Gd 14.9  0.15  K18BI 146.31843  177.04843   63.55544   42.42625  0.6191032  0.47150170   1.6348599                  4   1    0 days 0.23         NEOCPV0193
A10a1Gd 14.9  0.15  K18BI 137.06648  179.62088   63.64521   42.15690  0.6302708  0.46548632   1.6489144                  4   1    0 days 0.23         NEOCPV0194
A10a1Gd 14.9  0.15  K18BI 127.99143  182.05775   63.73577   41.88822  0.6425692  0.45723281   1.6686982                  4   1    0 days 0.23         NEOCPV0195
A10a1Gd 14.9  0.15  K18BI 119.10603  184.35859   63.82757   41.61888  0.6558708  0.44678741   1.6946061                  4   1    0 days 0.23         NEOCPV0196
A10a1Gd 14.9  0.15  K18BI 110.42195  186.52472   63.92102   41.34773  0.6700543  0.43421135   1.7271707                  4   1    0 days 0.23         NEOCPV0197
A10a1Gd 14.9  0.15  K18BI 101.94773  188.55989   64.01605   41.07509  0.6850061  0.41957154   1.7671172                  4   1    0 days 0.23         NEOCPV0198
A10a1Gd 14.7  0.15  K18BI 301.21329  128.08756   61.29303   50.34839  0.6976642  0.25822691   2.4423152                  4   1    0 days 0.23         NEOCPV0199
A10a1Gd 14.7  0.15  K18BI 293.18838  130.80485   61.29195   50.35832  0.6797117  0.28282599   2.2985635                  4   1    0 days 0.23         NEOCPV0200
A10a1Gd 14.7  0.15  K18BI 284.88352  133.62683   61.28660   50.38517  0.6636591  0.30622079   2.1799486                  4   1    0 days 0.23         NEOCPV0201
A10a1Gd 14.7  0.15  K18BI 276.32464  136.54515   61.27679   50.42977  0.6495639  0.32826138   2.0812433                  4   1    0 days 0.23         NEOCPV0202
A10a1Gd 14.7  0.15  K18BI 267.54720  139.54502   61.26145   50.49634  0.6374719  0.34878468   1.9987775                  4   1    0 days 0.23         NEOCPV0203
A10a1Gd 14.7  0.15  K18BI 258.57928  142.61244   61.24036   50.58582  0.6274152  0.36768007   1.9296979                  4   1    0 days 0.23         NEOCPV0204
A10a1Gd 14.7  0.15  K18BI 249.46544  145.72581   61.21148   50.70640  0.6194089  0.38479784   1.8720364                  4   1    0 days 0.23         NEOCPV0205
A10a1Gd 14.7  0.15  K18BI 240.22637  148.86995   61.17546   50.85568  0.6134500  0.40009219   1.8240189                  4   1    0 days 0.23         NEOCPV0206
A10a1Gd 14.7  0.15  K18BI 230.91367  152.01892   61.12926   51.04612  0.6095158  0.41342548   1.7845877                  4   1    0 days 0.23         NEOCPV0207
A10a1Gd 14.7  0.15  K18BI 221.56788  155.15032   61.07084   51.28634  0.6075638  0.42471538   1.7528203                  4   1    0 days 0.23         NEOCPV0208
A10a1Gd 14.6  0.15  K18BI 212.18344  158.25375   61.00399   51.56170  0.6075329  0.43402701   1.7276597                  4   1    0 days 0.23         NEOCPV0209
A10a1Gd 14.6  0.15  K18BI 202.87460  161.28911   60.91557   51.92637  0.6093441  0.44107579   1.7092040                  4   1    0 days 0.23         NEOCPV0210
A10a1Gd 14.6  0.15  K18BI 193.65739  164.24369   60.80455   52.38658  0.6129040  0.44588771   1.6968849                  4   1    0 days 0.23         NEOCPV0211
A10a1Gd 14.7  0.15  K18BI 174.69175  169.71580   61.33852   50.24472  0.6181068  0.45803647   1.6667457                  4   1    0 days 0.23         NEOCPV0212
A10a1Gd 14.7  0.15  K18BI 165.14846  172.48464   61.41615   49.94649  0.6248382  0.45890741   1.6646362                  4   1    0 days 0.23         NEOCPV0213
A10a1Gd 14.7  0.15  K18BI 155.71125  175.14989   61.49084   49.66225  0.6329782  0.45754959   1.6679279                  4   1    0 days 0.23         NEOCPV0214
A10a1Gd 14.7  0.15  K18BI 146.41264  177.69888   61.56516   49.38180  0.6424041  0.45401043   1.6765847                  4   1    0 days 0.23         NEOCPV0215
A10a1Gd 14.7  0.15  K18BI 137.25097  180.13384   61.63666   49.11452  0.6529936  0.44825385   1.6909082                  4   1    0 days 0.23         NEOCPV0216
A10a1Gd 14.7  0.15  K18BI 128.25704  182.44601   61.70822   48.84926  0.6646266  0.44036165   1.7110514                  4   1    0 days 0.23         NEOCPV0217
A10a1Gd 14.7  0.15  K18BI 119.43488  184.63824   61.77887   48.58963  0.6771872  0.43034824   1.7374915                  4   1    0 days 0.23         NEOCPV0218
A10a1Gd 14.7  0.15  K18BI 110.80360  186.70863   61.85002   48.33031  0.6905649  0.41829600   1.7707078                  4   1    0 days 0.23         NEOCPV0219
A10a1Gd 14.5  0.15  K18BI 293.21389  132.49732   59.77270   56.81989  0.6900714  0.27041015   2.3683946                  4   1    0 days 0.23         NEOCPV0220
A10a1Gd 14.5  0.15  K18BI 285.03610  135.22968   59.74372   56.95275  0.6747606  0.29244015   2.2479055                  4   1    0 days 0.23         NEOCPV0221
A10a1Gd 14.5  0.15  K18BI 276.66092  138.03475   59.70493   57.13041  0.6613548  0.31302237   2.1482548                  4   1    0 days 0.23         NEOCPV0222
A10a1Gd 14.5  0.15  K18BI 268.14797  140.89159   59.65227   57.37155  0.6498912  0.33193237   2.0658700                  4   1    0 days 0.23         NEOCPV0223
A10a1Gd 14.5  0.15  K18BI 259.55506  143.78004   59.58122   57.69771  0.6403930  0.34898775   1.9980020                  4   1    0 days 0.23         NEOCPV0224
A10a1Gd 14.5  0.15  K18BI 250.97997  146.66616   59.48245   58.15316  0.6328680  0.36390424   1.9430231                  4   1    0 days 0.23         NEOCPV0225
A10a1Gd 14.4  0.15  K18BI 242.58402  149.49822   59.33821   58.82333  0.6273069  0.37624304   1.9003069                  4   1    0 days 0.23         NEOCPV0226
A10a1Gd 14.4  0.15  K18BI 234.76168  152.15971   59.10135   59.93815  0.6236826  0.38492663   1.8716188                  4   1    0 days 0.23         NEOCPV0227
A10a1Gd 14.3  0.15  K18BI 229.91258  153.95842   58.48743   62.91332  0.6219501  0.38316304   1.8773575                  4   1    0 days 0.27         NEOCPV0228
A10a1Gd 14.4  0.15  K18BI 172.57528  171.28003   59.24454   59.26875  0.6324892  0.43315728   1.7299716                  4   1    0 days 0.24         NEOCPV0229
A10a1Gd 14.4  0.15  K18BI 163.56185  173.78461   59.39540   58.56697  0.6390199  0.43492173   1.7252895                  4   1    0 days 0.23         NEOCPV0230
A10a1Gd 14.5  0.15  K18BI 154.56422  176.22660   59.52271   57.98152  0.6468918  0.43445534   1.7265240                  4   1    0 days 0.23         NEOCPV0231
A10a1Gd 14.5  0.15  K18BI 145.54995  178.61516   59.62216   57.52885  0.6559896  0.43157785   1.7341898                  4   1    0 days 0.23         NEOCPV0232
A10a1Gd 14.5  0.15  K18BI 136.62665  180.91237   59.70964   57.13408  0.6661982  0.42653008   1.7478451                  4   1    0 days 0.23         NEOCPV0233
A10a1Gd 14.5  0.15  K18BI 127.82908  183.10792   59.78928   56.77749  0.6774047  0.41938689   1.7676359                  4   1    0 days 0.23         NEOCPV0234
A10a1Gd 14.5  0.15  K18BI 119.16366  185.20297   59.86133   56.45730  0.6894999  0.41015427   1.7940638                  4   1    0 days 0.23         NEOCPV0235
A10a1Gd 22.5  0.15  K18BI 346.73542   65.06218   66.48236    7.86311  0.6919863  0.25391731   2.4698724                  4   1    0 days 0.24         NEOCPV0236
A10a1Gd 22.5  0.15  K18BI 345.25359   64.72895   66.74059    7.65455  0.6690924  0.27888705   2.3201558                  4   1    0 days 0.24         NEOCPV0237
A10a1Gd 22.5  0.15  K18BI 343.73346   64.37325   67.01452    7.44523  0.6463096  0.30390900   2.1909897                  4   1    0 days 0.24         NEOCPV0238
A10a1Gd 22.5  0.15  K18BI 342.17843   63.99290   67.30559    7.23517  0.6236375  0.32890176   2.0785409                  4   1    0 days 0.24         NEOCPV0239
A10a1Gd 22.5  0.15  K18BI 340.59176   63.58549   67.61546    7.02438  0.6010753  0.35379082   1.9798776                  4   1    0 days 0.24         NEOCPV0240
A10a1Gd 22.5  0.15  K18BI 338.97673   63.14799   67.94605    6.81289  0.5786228  0.37850586   1.8927256                  4   1    0 days 0.24         NEOCPV0241
A10a1Gd 22.5  0.15  K18BI 337.33645   62.67761   68.29932    6.60074  0.5562792  0.40298449   1.8152809                  4   1    0 days 0.24         NEOCPV0242
A10a1Gd 22.5  0.15  K18BI 335.67428   62.17025   68.67786    6.38794  0.5340444  0.42716518   1.7461122                  4   1    0 days 0.24         NEOCPV0243
A10a1Gd 22.5  0.15  K18BI 333.99346   61.62204   69.08429    6.17452  0.5119178  0.45099370   1.6840529                  4   1    0 days 0.24         NEOCPV0244
A10a1Gd 22.5  0.15  K18BI 332.29754   61.02779   69.52191    5.96053  0.4898992  0.47441645   1.6281568                  4   1    0 days 0.24         NEOCPV0245
A10a1Gd 22.5  0.15  K18BI 330.59011   60.38222   69.99423    5.74602  0.4679884  0.49738663   1.5776354                  4   1    0 days 0.24         NEOCPV0246
A10a1Gd 22.5  0.15  K18BI 328.87519   59.67856   70.50550    5.53104  0.4461854  0.51985761   1.5318390                  4   1    0 days 0.24         NEOCPV0247
A10a1Gd 22.5  0.15  K18BI 327.15723   58.90869   71.06086    5.31565  0.4244901  0.54178474   1.4902239                  4   1    0 days 0.24         NEOCPV0248
A10a1Gd 22.5  0.15  K18BI 325.44081   58.06431   71.66571    5.09992  0.4029028  0.56313260   1.4523198                  4   1    0 days 0.24         NEOCPV0249
A10a1Gd 22.5  0.15  K18BI 323.73179   57.13353   72.32725    4.88395  0.3814239  0.58385802   1.4177442                  4   1    0 days 0.24         NEOCPV0250
A10a1Gd 22.5  0.15  K18BI 322.03656   56.10318   73.05361    4.66784  0.3600544  0.60392545   1.3861615                  4   1    0 days 0.24         NEOCPV0251
A10a1Gd 22.5  0.15  K18BI 320.36254   54.95787   73.85419    4.45172  0.3387952  0.62330406   1.3572799                  4   1    0 days 0.24         NEOCPV0252
A10a1Gd 22.5  0.15  K18BI 318.71875   53.67844   74.74041    4.23574  0.3176481  0.64196378   1.3308498                  4   1    0 days 0.24         NEOCPV0253
A10a1Gd 22.5  0.15  K18BI 317.11701   52.23897   75.72732    4.02009  0.2966155  0.65986539   1.3066697                  4   1    0 days 0.24         NEOCPV0254
A10a1Gd 22.5  0.15  K18BI 315.57119   50.61013   76.83170    3.80502  0.2757007  0.67698393   1.2845484                  4   1    0 days 0.24         NEOCPV0255
A10a1Gd 22.5  0.15  K18BI 314.09897   48.75518   78.07391    3.59080  0.2549084  0.69329903   1.2643161                  4   1    0 days 0.24         NEOCPV0256
A10a1Gd 22.5  0.15  K18BI 312.72533   46.62184   79.48196    3.37790  0.2342451  0.70876669   1.2458541                  4   1    0 days 0.24         NEOCPV0257
A10a1Gd 22.5  0.15  K18BI 311.48108   44.15036   81.08630    3.16667  0.2137204  0.72338169   1.2290165                  4   1    0 days 0.23         NEOCPV0258
A10a1Gd 22.5  0.15  K18BI 310.41243   41.25120   82.93089    2.95786  0.1933478  0.73709536   1.2137249                  4   1    0 days 0.24         NEOCPV0259
A10a1Gd 22.5  0.15  K18BI 309.58302   37.81127   85.06638    2.75230  0.1731476  0.74988806   1.1998817                  4   1    0 days 0.24         NEOCPV0260
A10a1Gd 22.4  0.15  K18BI 309.08858   33.66922   87.55930    2.55113  0.1531509  0.76172629   1.1874174                  4   1    0 days 0.23         NEOCPV0261
A10a1Gd 22.4  0.15  K18BI 309.07847   28.59233   90.49382    2.35605  0.1334074  0.77256023   1.1762902                  4   1    0 days 0.23         NEOCPV0262
A10a1Gd 22.4  0.15  K18BI 309.79661   22.23274   93.97466    2.16945  0.1140006  0.78232167   1.1664850                  4   1    0 days 0.23         NEOCPV0263
A10a1Gd 22.4  0.15  K18BI 311.66324   14.04982   98.12321    1.99456  0.0950803  0.79093570   1.1580001                  4   1    0 days 0.23         NEOCPV0264
A10a1Gd 22.4  0.15  K18BI 315.45839    3.13888  103.06455    1.83740  0.0769375  0.79819029   1.1509729                  4   1    0 days 0.25         NEOCPV0265
A10a1Gd 22.3  0.15  K18BI 322.69466  347.89310  108.89359    1.70762  0.0601922  0.80363674   1.1457667                  4   1    0 days 0.24         NEOCPV0266
A10a1Gd 22.3  0.15  K18BI 336.15477  325.66212  115.48435    1.61554  0.0462746  0.80691232   1.1426638                  4   1    0 days 0.25         NEOCPV0267
A10a1Gd 22.2  0.15  K18BI 358.74458  293.78676  122.60598    1.55359  0.0382641  0.80876517   1.1409180                  4   1    0 days 0.23         NEOCPV0268
A10a1Gd 22.2  0.15  K18BI  25.54270  256.10781  131.33779    1.45120  0.0397717  0.81461303   1.1354512                  4   1    0 days 0.33         NEOCPV0269
A10a1Gd 22.3  0.15  K18BI  45.30102  223.34568  142.16991    1.35833  0.0498474  0.82195082   1.1286835                  4   1    0 days 0.30         NEOCPV0270
A10a1Gd 22.4  0.15  K18BI  56.48454  198.46483  153.68230    1.33160  0.0645271  0.82721599   1.1238890                  4   1    0 days 0.39         NEOCPV0271
A10a1Gd 22.4  0.15  K18BI  62.39774  179.67619  164.37319    1.37152  0.0812998  0.82982529   1.1215318                  4   1    0 days 0.23         NEOCPV0272
A10a1Gd 22.4  0.15  K18BI  65.48219  164.63691  174.14400    1.45725  0.0990634  0.83139094   1.1201234                  4   1    0 days 0.36         NEOCPV0273
A10a1Gd 22.4  0.15  K18BI  66.90689  152.82444  182.35183    1.58197  0.1173320  0.83136936   1.1201428                  4   1    0 days 0.34         NEOCPV0274
A10a1Gd 22.4  0.15  K18BI  67.35215  143.27853  189.27577    1.73518  0.1358707  0.83039237   1.1210212                  4   1    0 days 0.28         NEOCPV0275
A10a1Gd 22.5  0.15  K18BI  67.14199  135.67205  194.92093    1.90976  0.1545556  0.82815610   1.1230383                  4   1    0 days 0.25         NEOCPV0276
A10a1Gd 22.5  0.15  K18BI  66.50151  129.47670  199.59060    2.10054  0.1733162  0.82491094   1.1259817                  4   1    0 days 0.24         NEOCPV0277
A10a1Gd 22.5  0.15  K18BI  65.55232  124.41208  203.44470    2.30326  0.1921097  0.82058794   1.1299328                  4   1    0 days 0.24         NEOCPV0278
